transaction_id,timestamp,amount,merchant_category,customer_id,customer_age,customer_location,device_type,previous_transactions,is_fraud
ee571944-1aed-4662-9d0c-190bfb4fbb9b,2022-03-10 19:28:49,13.11,fashion,3edcbd38-0be8-44f3-b04a-21da30f89bbf,55,FL,mobile,1,1
dc05d1ed-b7f9-467a-83ea-5a19feb1fef1,2024-10-27 00:43:58,22.7,fuel,ca5c33de-8518-4a11-9de7-636c56126437,33,TX,desktop,4,0
f0ab1810-ed85-4407-9056-20e45765e1ab,2023-04-19 12:32:34,51.41,fashion,7ab42004-cce7-4fcf-b27f-c12f6c794d2f,22,NY,mobile,4,0
8941f1b5-6ae2-4807-83d4-69b96cf36461,2022-01-10 19:55:49,186.91,fashion,5d1d3921-875d-4522-b6f3-d62f2b9fe760,63,FL,mobile,1,0
dbcaa3ca-70e4-49d1-909b-e5076eb052ff,2022-06-02 01:01:50,42.51,fuel,63a9a263-bd95-4100-a74e-281935c5a2e6,51,NY,mobile,4,0
ef7c2327-be66-47a8-8093-abe8d1ed6e10,2022-11-12 13:30:12,106.31,fuel,c00ec242-effc-42b0-a51e-19d9fbbae886,66,NY,tablet,2,0
411e72a0-1012-4b21-b14d-640a5fcf533a,2023-07-02 21:51:55,123.55,entertainment,25a82e09-10b9-4698-8d43-76c7095e5c62,55,TX,desktop,4,0
c6e91287-c56e-46bf-8428-3dc079e8175a,2022-12-30 18:33:09,88.23,grocery,0a169ff3-2f73-455b-9778-06fffac5fcab,28,FL,mobile,0,0
558ea8af-bfaf-4f9e-8de7-2cbfb48da2b7,2023-02-07 12:32:41,44.2,entertainment,327c0ec0-cd9e-40e7-a186-834b481eb17e,19,TX,mobile,3,0
86f3a5c0-d06b-4978-9371-92ee18edc194,2022-07-26 13:08:32,86.05,grocery,461ebdd5-35df-4000-ae3f-68f36ce7ed96,42,TX,desktop,3,0
066f3f81-bc2b-4330-9e60-ab660ed5cdeb,2024-08-03 02:32:24,41.9,fuel,91d0264b-5f97-436b-b0cb-49608cb32d0e,42,IL,mobile,3,0
fd97a80c-c80b-4625-af17-e71b4757b7e9,2022-07-17 11:14:34,8.76,grocery,77e82cfd-0829-43dc-83e0-9da7cc013eed,18,TX,mobile,4,0
7e55daf5-4889-4381-8ce6-f4e94b837d2f,2023-09-13 19:47:16,493.42,electronics,20dd39f9-9721-42f5-aa22-c0613e95f301,48,IL,mobile,3,0
b12782fe-fda4-4d99-9532-9295ecb8cd82,2022-02-16 20:42:46,13.6,entertainment,8eaf92cb-0e03-4b3a-a128-7e19a6c8ccf2,22,NY,mobile,1,0
9fbd2432-4145-4ffb-a1bd-14cae05dab83,2022-09-28 08:29:26,7.51,entertainment,55c397ed-6f4e-462f-952b-e1fef92edeb8,57,NY,desktop,6,0
2e99b449-8997-4e65-a0c9-f84f2cbf997f,2024-04-01 15:54:25,210.81,entertainment,3e24e006-0aa1-4611-af15-1bc89be1738a,21,CA,mobile,1,0
fdae6593-c4c4-4ca9-a7c0-ccf757235a03,2024-10-09 13:27:23,35.93,fashion,00769e64-0b2d-430c-90e1-b3487667bb20,68,CA,tablet,3,0
ff14346a-e4f1-4e83-9a80-05e423c2c57f,2022-01-29 00:03:07,105.07,fashion,540797ab-72d7-4da1-92da-16bf0ac616f3,22,NY,mobile,3,0
e3f65b6a-e633-4bb3-b7be-0a44c30fb96b,2023-09-24 00:32:18,39.9,fuel,581fa67b-1cbc-4d1d-b1be-c4ddc2967951,22,FL,tablet,5,0
82867ac8-e635-41bf-9ad4-6e384e0b269e,2024-11-09 05:07:34,49.67,fuel,e9811d55-4ee5-47e1-8982-f2af5d02225f,33,CA,desktop,6,0
809723a1-2135-4f8b-b9ac-9eab6afaa56c,2023-05-15 14:07:12,30.4,fashion,84d12477-f0ea-42ba-9627-f7a754deafd4,35,TX,mobile,5,0
e1d42293-4701-4fe8-b296-a1a6c6e71dfb,2022-01-06 06:44:35,42.01,entertainment,f783b698-1320-4944-bd74-bf1d87a32c18,60,CA,tablet,1,0
484abade-a528-4727-a331-f69f78bf6422,2024-01-12 20:53:19,52.88,fashion,9b9af80c-f935-40e2-8a5c-9669d2d11128,34,NY,tablet,3,0
0bf56043-1fe5-4d79-85ef-a0d5f3bcdcd3,2023-08-31 22:41:58,127.45,grocery,6068b5d1-145e-4cda-9c87-60dae1c00378,52,FL,mobile,4,0
a452231c-43ae-4092-9982-e297f02a4ecc,2022-06-10 20:19:35,71.65,entertainment,a1b3ad61-6ff8-4c01-a5c5-c6a4f9701c01,35,NY,mobile,1,0
919a056b-d468-4abf-8ef8-5cd61b431772,2024-12-20 22:28:18,287.47,fashion,d689818e-0031-43e1-9339-33002e7d2047,21,FL,desktop,3,0
9b480dca-f9e0-4d69-be32-47891833d75b,2024-10-10 13:07:54,4.28,fuel,6f492c56-053d-4576-9a0c-7b7db1b9937b,68,CA,desktop,4,0
112a927b-a4f8-4a7d-875a-c14d1e13a0c0,2023-02-05 10:05:16,69.93,fashion,c5b0ee7f-e73e-4366-9cfd-71bef55c434e,48,TX,mobile,0,0
496b07ba-7fd7-450e-9452-b16bff1d2831,2023-04-05 22:29:15,87.76,electronics,67ee0934-ccf2-412b-8cbd-48f3f175c713,48,TX,desktop,1,0
03df9a32-50f2-4865-8290-34e7f28505e4,2023-11-04 02:05:01,252.82,fashion,570e8566-f373-4508-8eb7-48bda2733d05,26,NY,desktop,6,0
64fa4aab-e22f-49dc-93b3-4ee90669891b,2022-11-04 06:50:57,5.04,entertainment,a206ad39-7123-4d3e-861c-211e35e4777e,48,FL,desktop,4,0
1078b4fe-275c-4f69-b34a-cc796f34ce38,2024-07-31 07:29:04,85.21,fashion,8fdae44b-0b9d-4989-bb49-46f7a84cdcc7,22,CA,desktop,4,0
c2a5009e-813d-4468-8456-7af674901975,2022-07-01 00:48:32,192.16,fuel,befae751-179f-43bc-a2a8-fdcdd323a46c,53,FL,mobile,5,0
81b82ad3-e59e-4bfe-be3d-77630984410e,2022-03-31 03:35:28,27.7,grocery,ed65c966-b0e0-433d-aaf8-a88b8d4f7c79,33,FL,mobile,4,0
44e9dea7-2b56-44e7-8f56-627f1859bd25,2022-10-05 10:03:03,208.98,electronics,99e25940-35fe-4d3a-80cb-0d4b0f62fd19,59,FL,tablet,4,0
3b720438-c4a7-46af-955e-5682592cd8ea,2023-09-17 13:33:47,1.92,entertainment,05249947-3f39-4b10-95df-8d93f516423a,58,CA,desktop,1,0
156a3072-5d29-4a98-9822-73ef7172064d,2023-01-30 11:09:07,131.85,fuel,12d12873-3bb2-4b56-a304-066bec440026,33,FL,mobile,1,0
43ba220d-3c37-48b3-b4d6-0ff00f5babbf,2024-02-16 03:39:19,270.48,electronics,c67cf4e7-9096-47b4-a61e-54b3480b86a5,37,TX,tablet,1,0
4857dbe7-5403-44fe-a65f-bd34e6143fce,2023-09-23 02:37:24,107.06,fashion,2ee1a135-88d3-49da-a6dc-9c8c3efbc3b7,47,NY,desktop,4,0
58f7985e-e157-4da7-9618-918fa5cb93b9,2023-10-30 02:52:43,57.81,electronics,e95bd196-f1d6-408e-93be-2f648528f4a8,43,IL,tablet,2,0
59c50c75-00c6-4361-a1af-88253922661f,2024-10-20 21:25:43,4.59,grocery,98eba6ad-62ff-4bd8-9f1a-55012ef5ad08,66,FL,desktop,3,0
cbe377c3-da8e-4119-9008-bc22d3ca2777,2022-04-23 08:23:57,252.72,electronics,6a5afe6e-3f42-4017-8136-0b5003c6a07b,48,TX,mobile,3,0
585f0a7d-eb23-4c2c-9f8d-8da9acffab61,2023-08-17 17:04:01,63.54,electronics,f0c5df45-2686-426e-b632-a64af6c8b6e8,67,TX,tablet,1,0
14d097cf-aa0d-4cd7-b036-e3fd580fcb2f,2024-09-04 18:43:31,2.94,fashion,bb007267-9ea3-4d37-a736-871ded1c34bb,32,NY,mobile,2,0
9c997064-6a75-4fb8-9fc7-ca89bc8c6f87,2023-09-18 10:07:00,117.06,fashion,2df23b64-f7dd-44d6-92f2-81bec29687b8,69,NY,desktop,3,0
bbef6e52-f5f8-4fe9-8cac-a5c7aa34cb16,2023-03-08 21:02:11,65.75,entertainment,a408aa44-eb9a-4889-ab2d-2fe470433171,58,IL,desktop,0,0
240689aa-1be2-4e7a-b50d-d56f56ef2b3c,2022-05-25 05:12:55,13.28,fashion,4ea18c1f-96ae-4b0e-b1bb-a96846cddaae,55,IL,desktop,3,0
55d99dc7-7369-4484-9682-128ed4647a60,2024-05-19 21:14:35,24.11,electronics,7539c942-bb1e-4ba6-ba12-fd6095b3bc08,55,IL,tablet,0,0
13f6a463-3cd4-4563-b1c4-1e35ddb8096f,2023-02-21 18:29:31,6.67,grocery,14e3cb0a-9849-4aa5-9130-c003777fb18d,60,CA,tablet,6,0
67a56825-3f7e-445a-9a59-157317007fdd,2022-01-29 01:41:22,85.4,fashion,69317dbb-9c47-4933-8000-b41d332fa75a,37,CA,tablet,2,0
9fb76474-ab49-4e94-884d-8ae7686f106f,2023-12-03 03:53:07,97.29,entertainment,6b32b1e8-9425-49bf-a6fa-270a789dad64,52,TX,mobile,6,0
138f2841-c47c-4b05-b96d-a7c763a545cc,2024-05-18 18:15:07,70.47,entertainment,61a61fbc-8bbf-4684-871f-1954193e59eb,40,NY,tablet,3,0
fc6160d4-2149-4d48-92fa-fcb82d985730,2024-04-21 15:27:43,169.88,electronics,e3d45c53-bca3-4191-8870-d61b913020e4,61,FL,desktop,4,0
f4809df5-64fa-4eaf-a517-4a0121281839,2022-02-21 16:32:19,197.33,fashion,789cbd78-fb18-4f2d-8f3d-231bfe48a2f4,64,NY,mobile,1,0
886c147a-5620-43f9-aaf1-59baae35b350,2022-04-07 01:40:18,95.61,fashion,6dac15cf-fca8-452f-aa3f-2364853fe08d,56,CA,desktop,2,0
9ccf3cc0-bedc-40e6-b668-7702d3f97a73,2024-01-22 19:23:18,1.28,entertainment,a96836fc-4633-4c91-ab30-605244a11e28,42,TX,desktop,5,0
0bc48b60-0e2b-438d-9471-d0cdcd5c1212,2023-07-28 00:27:53,118.82,fashion,9e01b839-9612-4f8e-b492-9d393167c826,67,FL,tablet,3,0
b891d996-7798-4c82-b563-6f9ad38263a2,2022-07-15 22:25:08,54.13,electronics,135bedf9-ee97-418c-9bc7-d0ba84c22599,39,IL,tablet,2,0
27786b2d-a03b-4dcf-9901-7067dab9c6bb,2023-02-28 13:01:09,83.37,grocery,6077fb88-30f0-44da-919c-e01378de4fa7,64,IL,tablet,3,0
9dcafe71-579c-4f7b-a0e6-99ecd782a454,2022-10-06 13:53:32,104.72,electronics,1f9b1352-f639-48f5-9c18-689e4bd6b56b,25,CA,desktop,1,0
9a624b08-3df2-4137-af0a-a88f624510e8,2022-05-21 14:07:21,43.11,fashion,0d09c03c-28ee-4e02-9ca8-8c3f2aedc88a,26,TX,mobile,2,0
3a897db2-2214-4be3-aa75-2f5394e2bb63,2022-09-02 18:15:36,249.01,electronics,4f4613bd-7b44-4536-8921-e8fab5f4abf5,32,NY,tablet,2,0
93dae752-0cb3-4b2c-92ce-443d7217d2f3,2023-06-04 16:24:51,14.38,fuel,f7aa3d58-a471-4717-98b5-25afe3bd8156,65,CA,tablet,3,0
f3f7768b-d528-425e-a0c6-ceb9ed34330f,2023-03-16 20:13:04,111.33,fuel,cb42e841-f876-4ca7-bff7-1d6444c6980e,37,NY,mobile,3,0
13ce5a71-7145-4a18-a31e-42c8f8e3c4d1,2024-11-28 13:10:57,0.44,fashion,f9ca2288-4835-4b0b-9e0a-87a3b96e0866,52,FL,desktop,5,0
2f16a828-4de9-4daf-a0d9-77fc118dd21b,2022-01-20 21:37:09,258.56,fashion,0bc9383b-6f54-416c-9ca5-84c9b86d06f9,54,NY,desktop,2,0
a503ae0a-b71e-4a86-9bbb-a51d5974cceb,2023-07-02 19:51:32,11.94,grocery,b955a111-ed95-4a56-9a9b-7a450f13ca34,20,FL,mobile,1,0
32fa786e-acd0-433d-a2bc-7b30e41c7aef,2023-02-24 18:03:52,9.97,electronics,ee673eed-a192-4d84-ab0f-585e15ce8adc,51,TX,tablet,0,0
b8d104d1-8590-443c-9d08-db55b36b5784,2022-09-25 09:55:52,40.5,grocery,72292fa4-909f-4406-ae3c-4dd305ce6c62,51,CA,mobile,5,0
5a061cc5-91b6-4737-96bd-59822ee122cd,2022-09-04 22:35:00,46.77,fashion,483761fd-18ef-4a16-928e-aa5ec292761c,53,NY,tablet,2,0
c2d2a607-e5ec-4a7f-a421-6b2da9b71e11,2023-09-20 13:49:44,24.12,fashion,0ec1d184-aa10-41dc-908f-b3337875fde3,52,TX,mobile,4,0
79f45290-a808-491a-aae2-4453148cb606,2022-01-27 22:51:47,87.98,entertainment,ed488ee8-b411-48b5-926c-51755bba2c8e,26,TX,desktop,3,0
dc95f612-928e-4d23-ad0a-9b4043ef8b64,2024-07-17 09:05:56,58.5,grocery,cbc01540-197f-4e73-a462-27e1a87f3a67,47,NY,desktop,6,0
2356af72-4ab0-4d0b-980e-5c3a53dc00bc,2023-02-25 17:13:50,3.48,fashion,e2deeccf-2cc3-421a-aee6-02e7ccede55b,43,IL,desktop,1,0
7e29cfa3-d9ac-4b2d-a889-dfca258b1a79,2024-05-31 03:35:52,38.52,fuel,ed1c3795-15a8-47a0-94fa-de431864e499,29,IL,desktop,2,0
2cbefa08-47c6-4dac-b861-dc63d8fa74ed,2023-01-16 08:32:57,166.3,entertainment,15b2388f-1ec2-471b-8a5e-c828ee712c25,41,FL,mobile,3,0
8570e2d8-dab3-47ba-a48a-2fe157e5ed14,2023-11-18 01:47:26,117.02,electronics,95cca4e4-89e5-4174-bcee-2605f21de2b8,58,TX,mobile,4,0
fb9a7a9e-a412-47e0-8fd2-3eb4f6dc76f5,2023-06-20 04:08:13,129.05,entertainment,7c5c1665-5be6-4d20-b746-c3fcae9795c6,36,CA,tablet,5,0
ca7503a5-79a4-4913-9c6e-08bdcfa27c70,2023-07-27 08:30:40,119.77,electronics,b07d378a-193e-4e54-8c57-67d60e85e235,61,CA,mobile,2,0
050676da-b404-4caa-a9f3-f18ae901aeaa,2023-04-21 02:09:47,37.25,fuel,cf64a219-b2a3-4bdb-83b8-ae0e73525a58,33,TX,tablet,3,0
6c0dd8e6-bb6e-428d-b184-4c11e8de82a7,2024-06-13 04:32:47,10.5,electronics,0aa7c287-b8c7-41e8-ad3a-a8d35ee64ca0,43,IL,mobile,4,0
4335ab16-366d-46ee-a181-2a0317f86191,2022-06-26 04:13:32,31.81,grocery,58f5879b-502e-4142-aaae-a75569ab7a8c,40,TX,mobile,2,0
d0edd406-1cd3-47e6-b2e6-7ec6b6d79242,2023-11-07 17:26:53,178.25,electronics,a877020b-af69-4cec-a074-4a7e8d5ffa19,50,FL,mobile,2,0
2c983275-4a9a-4b4d-9f86-9a55f61ec848,2022-11-03 07:49:26,393.58,electronics,25a957c5-ad73-4465-bf98-bacb6baaaf15,59,TX,mobile,1,0
7441f564-8de6-45e1-8865-646626c3168c,2023-05-16 20:30:38,68.09,entertainment,8284422d-1cff-4f04-bc23-47f4e0a21cdf,47,NY,desktop,2,0
d5eae59f-a1fc-4caa-8541-08744c938636,2022-08-08 11:23:11,0.97,fuel,a4b53892-5cc6-4fed-a71c-cc6ebd3957ae,40,IL,mobile,3,0
cde48f75-a4c1-4e3a-b7fe-190f45f9ff48,2024-11-01 17:59:37,15.09,electronics,73244f07-0aa4-44b2-9626-b6aaea206447,27,NY,tablet,2,0
946c77f6-368d-415b-b883-d61cf8cc4091,2024-06-20 03:36:32,38.87,grocery,42ee1ba8-b2ee-48f5-9f2b-9500d8919112,53,NY,desktop,2,0
3e30580a-228f-4706-8e0f-22a0e07673d9,2024-07-21 23:24:01,86.41,entertainment,0a9495be-1898-4555-8a80-696acd409c2e,48,TX,mobile,2,0
1c8edcd9-bcbc-40db-96fd-2f1c47ae6927,2022-01-09 18:40:45,7.81,fuel,1cbaad2f-aea3-451e-8345-bf41993ac4c0,60,TX,mobile,5,0
c4d94685-5d7c-4af3-8907-6c745b4ff706,2023-01-12 11:50:42,287.1,fuel,9af2c766-6426-4f94-9aeb-6b5b1f92d6f8,39,CA,tablet,5,0
2fc6bcf7-e7dc-417e-a8fb-78bcdf1fedec,2023-10-22 23:56:15,45.43,fashion,0aa9e746-b3c5-4324-8507-869c8ec43c27,60,NY,desktop,6,0
8c890955-9714-4c7f-94f1-2ed947e413c4,2024-04-09 18:46:40,243.71,grocery,89306be2-8b73-4fa3-9670-78acfc71df15,60,TX,desktop,3,0
9ed61450-9d55-4335-ad86-b643ad1b357e,2024-08-30 10:38:37,151.65,entertainment,f0adc891-78cd-4022-afc5-b4385acf32b8,55,CA,desktop,3,0
615f8561-42d1-4fac-b567-4d523a4dddcf,2023-05-12 11:58:44,140.83,entertainment,86d3e90c-fade-4a42-8b8c-e80f951138fc,64,NY,desktop,0,0
0788334e-d40f-401e-b16e-d3e441a7b434,2024-03-25 14:05:07,93.32,grocery,06002c15-a12e-4818-b0c3-6333c3adc451,19,CA,tablet,4,0
77b3fe0b-bc36-4c3d-bc64-1e74e9e97a6e,2022-04-11 14:33:29,98.56,fuel,bf18ec8e-bddf-483a-96b9-cf0b993f9b2f,40,IL,mobile,3,0
6b43c25c-3e69-4ca9-874c-603e9ac50f49,2024-12-24 12:06:21,101.61,electronics,287e1516-c00f-4f6d-81b9-30927f623df4,52,FL,mobile,5,0
e2603532-4182-4589-8b2c-3973cef0ef3a,2023-07-19 13:44:07,99.08,grocery,019c7b5a-4244-4529-b613-0a252045a5f5,54,NY,desktop,3,0
49cb3103-0a43-493b-8ca0-87eec466080b,2022-08-01 05:30:27,80.68,entertainment,3678193c-cc60-414c-9fce-601deea2e5ca,49,TX,tablet,2,0
25c352fb-330b-4f3b-92cc-a6c1e745e3fb,2023-09-28 11:52:03,429.87,grocery,0bdd7d6e-04d9-4246-adde-1eaebb01d82f,60,IL,mobile,3,0
aa78be31-1016-4fef-8d72-151bb6b2bf8f,2023-12-09 09:55:11,131.79,fuel,c3e096c2-c391-4d26-9d66-e59e52eca219,29,CA,desktop,1,0
aa5d9dfd-546f-4492-b3d7-8ee42645bbc0,2024-11-25 23:53:12,150.03,fashion,8227748c-9499-4dd5-aa0f-026b98b00074,52,FL,desktop,4,0
a9dff957-ff3f-43f5-b0a1-da02a53aba7c,2024-07-20 09:40:34,205.93,fashion,62287c2f-3075-444c-ba6a-e08d351244f4,58,NY,tablet,3,0
ab34bbd3-6d46-4e22-b4ee-2eb4b806080b,2023-04-08 07:58:06,24.29,electronics,d1045363-f362-4c67-bebc-326bd2a816cf,20,FL,tablet,4,0
4b3a7cff-59ff-4921-a1ad-bdafcab00ef1,2022-09-21 00:08:15,8.75,electronics,f823ff27-35e8-409f-8c14-82938ce9d4b3,51,IL,tablet,4,0
7e4445c2-d77d-44e0-88d6-1a5bf9358af8,2024-07-05 19:30:28,65.95,fuel,081cd106-493e-444c-a09d-544a7a94692a,55,FL,desktop,3,0
f97aa1e5-6d4e-4d79-bd57-20f2544ded10,2023-02-03 15:53:13,72.17,electronics,fbbc1400-2277-4dfa-a964-611c713d49c0,41,NY,tablet,4,1
c11d3488-015f-4e56-a2a6-55c0d63b9a9a,2024-11-25 07:23:09,176.72,fashion,791275d1-c8e0-4631-bc11-9a2d2a34cf02,55,IL,desktop,4,0
13b46cf5-6b39-4f4a-b909-840e4c202002,2024-01-27 15:24:41,58.66,fuel,4697fa0a-9883-4a59-bf7b-2910b622bee2,34,CA,mobile,6,0
3c92af38-f0d2-4d89-96e3-f67bbede01c3,2023-12-05 14:58:05,84.6,fuel,33857d1f-83fd-4d28-a968-5adb14fd47a0,57,NY,desktop,1,0
75099bb3-ac92-48dc-a1c0-b5bcd6a1660f,2024-10-14 08:19:19,74.88,fuel,8ddfdda2-500f-4f43-8e37-e82a3ac8c91e,18,FL,desktop,2,0
a7b10585-6fd8-4df7-8d4b-6ad40670ab14,2023-08-11 13:32:43,3.9,grocery,e12f8a2a-e075-4a02-97b7-5d450124a229,25,NY,mobile,5,0
9cae8ab1-2278-4542-85d4-473a2897bea8,2024-02-21 06:50:46,95.51,electronics,801eb602-d516-4930-80c9-e3bb21599b76,32,IL,tablet,4,0
d3e45b60-e39e-4829-a865-f3997691265b,2023-05-30 02:41:13,176.05,entertainment,b411d5aa-c177-4dc2-b474-c05d48b44d47,67,FL,tablet,4,0
c24fc4bf-3eb8-4c4a-9d90-1818c0106a74,2023-08-30 16:44:41,17.14,fashion,e5c26a87-59f2-44e3-b88e-5016bdba1421,62,CA,desktop,1,0
4c6dc431-0e34-4006-b505-cc0c69b6b45b,2024-01-15 20:46:48,90.22,electronics,f25d7adc-0133-432b-b2b7-4212b3a82212,42,TX,desktop,1,0
ab44d0da-0b64-4f4f-9417-b0aab04b61c9,2023-12-30 09:58:25,90.04,fashion,298f77ec-48f4-49b0-832d-c1bc94320ead,25,CA,mobile,4,0
17c7e70d-243e-4f98-8fb9-958903ed03c0,2024-11-29 16:46:53,17.93,electronics,7c7ec2b7-963f-4277-b9ad-def45473a179,69,NY,tablet,4,0
20a96366-7c7b-4081-a682-ffb74ace4251,2024-03-03 16:29:44,13.18,entertainment,8b945299-e2ac-4eae-bdd5-7045cac02730,49,TX,mobile,4,0
58a7ee3f-be97-4042-8982-3827e865fcb3,2023-08-23 13:15:59,391.46,fashion,7259d6dc-649b-4d2c-9ff8-6de82b3b4b92,67,IL,desktop,0,0
282c3ab2-61d9-4967-beb9-bfc2639b8e3f,2023-10-15 11:57:32,50.04,entertainment,772e12c0-6647-48da-8135-3e97c95578d0,30,FL,desktop,0,0
4f414ceb-62a0-4f2e-b1b6-412248ba4567,2022-06-30 21:52:43,25.8,fashion,3b502eea-2dfb-40e9-ada7-eccd446af021,63,FL,mobile,3,0
e7c17970-e151-482c-9998-5c77ae22018c,2022-09-03 13:30:36,18.79,grocery,9655ab7d-99ad-4b81-8058-08a70e0829b1,32,IL,mobile,2,0
52c0f54f-a5d1-4819-87ad-7176fb668190,2023-07-12 00:30:40,110.14,grocery,31d5156a-d4f8-4418-b59c-bf4f3bc2e023,23,NY,tablet,2,0
9fdb3f86-2a6f-4157-8eb4-645ce1c9462c,2023-03-11 06:28:56,94.02,fashion,24a59d35-4bed-4f72-a3fc-0a5b68aca06e,50,CA,mobile,0,0
f96b1976-e864-4e74-b33b-dbb7078b3c21,2023-02-01 16:07:33,103.16,fashion,74eb417b-dd4c-4c89-a2fe-c972ea84418a,24,TX,tablet,4,0
2063a526-4dfc-4cc0-b540-2dc884901f2b,2023-10-11 00:26:46,9.21,entertainment,c60feb50-ee00-4bde-aa42-f83ca7bf3b69,50,IL,tablet,4,0
b38feb7c-2390-4078-b859-1934f04c45e9,2022-05-20 09:34:48,223.99,fuel,f6368b34-2cc8-479d-b010-15ceca21d355,64,NY,mobile,3,0
86e1b5e0-f7ec-4ffd-a919-4343aea8e792,2023-07-28 06:50:07,49.31,fashion,1de29e05-884c-4c6b-a048-c6177c10a05b,46,NY,mobile,3,0
e1b68970-bb33-4af6-b120-1e364132ca3f,2024-07-11 17:04:03,37.6,electronics,27bc9551-7ff7-4f20-9a00-8d4afb0375ab,55,TX,tablet,3,0
9410323a-a79e-4d32-8ca9-7af2e2bd1ada,2023-03-27 11:06:43,62.06,electronics,4f53dada-ac7a-442a-8813-3f8bc7219d51,54,IL,mobile,4,0
7d61fc30-9be2-4c14-992a-9a32cc0a6c35,2024-02-22 23:14:32,49.44,electronics,d3b1c356-3e53-4661-97fe-3dcfd70e1fe2,61,CA,tablet,4,0
fecf5439-20c4-4823-be06-66311dcb85e8,2024-07-26 12:45:42,199.2,grocery,bd981006-8d94-473c-bd18-0859c81a8cb4,49,CA,tablet,4,0
1abeed5c-6886-4fb5-b006-e1ed5218a6e6,2023-08-26 22:05:13,264.88,entertainment,0e8b0460-5ecc-4294-a2fc-0a6a57840bfb,20,IL,desktop,3,0
5974b431-fbe2-43e0-a1c5-692181eed858,2024-09-13 03:10:33,36.16,grocery,b73042fc-c111-4792-8029-86996a0cb502,37,FL,tablet,3,0
353454f2-a57d-4171-878b-c2e66eaaf95c,2022-08-13 03:08:13,199.46,electronics,c2098c0e-4856-406b-ba2e-57ae5b6ea914,31,CA,desktop,4,0
fb55e330-7bb5-4d8f-901c-646c84231859,2022-07-01 14:25:34,152.11,fashion,ebba4e56-2840-40fc-893c-5b544b9edde8,45,FL,mobile,2,0
4ca3072f-4413-4522-9b54-4e7db22f3de1,2023-06-10 11:21:05,267.09,electronics,e14b51c3-6e43-4899-bdb5-236d7e5df41f,55,IL,tablet,3,0
20cfefc8-0bb9-4115-8714-ca52e04bf017,2022-08-28 06:38:18,28.2,fashion,c69fdfc8-d79b-40e1-b1e0-a70d5bf67f53,21,NY,tablet,3,0
61583189-9324-4a52-9c46-0664d445cb5c,2022-09-06 21:19:09,86.03,entertainment,a5cc38de-29ed-438b-a9cc-dcafb95fcc9f,32,IL,mobile,1,0
fa761fbb-3b4d-4799-9d9c-9c5258122cb9,2023-06-03 02:41:36,32.1,fuel,edeb2368-fb30-49c1-b429-dfe64669754f,34,NY,mobile,2,0
2ec46f4f-867d-4e9f-a787-695a529a0add,2022-04-04 21:33:04,173.78,fashion,0511e556-3dad-4115-9b89-0c4fc475d8ef,54,IL,mobile,4,0
5c11e9c6-1f4e-47c2-b2e7-162a615572aa,2023-09-04 20:19:27,0.53,grocery,f3101f54-ccc9-4456-99c9-7ab51e8f3fa7,41,FL,tablet,4,0
ddf05304-993e-4a4b-8394-e5961ee3a5e3,2024-09-02 20:43:18,83.2,electronics,8e3de54c-e583-44ae-a410-2f0917e4f137,55,FL,mobile,4,0
8fb2707e-518b-403e-a6f2-b5141db73446,2024-08-03 17:27:58,41.43,electronics,bfe961b1-85aa-48f0-aa5d-4bb6c930dffc,59,IL,mobile,3,0
93bad62c-d480-452c-9507-525e86e2fc9e,2022-01-05 06:28:54,38.96,electronics,5a6b171a-55c4-4250-903b-0c102224515c,58,NY,desktop,2,0
8cdbb320-3da1-467d-8afb-aebfe7dd1917,2023-11-10 19:18:22,103.54,fashion,bb58f60d-f61c-4f66-a59a-3ef9688c59fd,53,IL,desktop,3,0
4f7bc3a1-cc46-4399-b081-4bc93549c65e,2023-03-10 20:23:11,190.71,entertainment,9709b61f-4729-48f0-b941-25afcd62f17a,58,NY,tablet,3,0
cd721540-b123-494c-a65a-657c89f3ca81,2023-06-17 04:55:32,93.95,fashion,aa4831e0-515f-4b53-ba89-29ff185153c3,25,FL,mobile,1,0
8a329059-9c1c-4ca1-bc34-db61705f71e7,2024-09-20 17:32:04,191.85,grocery,3150900b-0e17-46ad-aa5f-77a47cc02c27,20,TX,mobile,3,0
afe6dccb-64ca-449d-ade1-b783cdb44b42,2024-10-12 00:37:59,30.73,electronics,625571b1-1968-426b-bba2-d320661ae8a1,47,CA,desktop,0,0
1827a67f-4b14-43c1-9182-34aa23564b5c,2024-07-20 08:51:25,73.29,fashion,06bc3bb5-3b23-4ccb-b204-be8ed7170f02,39,FL,tablet,6,0
5b990bfc-7623-4f24-8575-c3503ac61e7a,2022-01-22 09:29:32,59.88,electronics,d73b0780-b6d6-4988-805e-c118412891b3,69,IL,mobile,3,0
b95a3f2a-22c7-4854-9d11-5e5273525625,2023-03-11 18:40:12,1.17,grocery,13e3511b-6e30-41e5-bd63-9dd6c9ed1925,50,IL,tablet,2,0
fdf64182-4ba5-48ce-9faa-9ee843d61a5a,2024-01-16 11:04:56,81.38,fuel,e8493ab9-93c5-4447-9c0b-4e946a51c06c,42,NY,desktop,5,0
59a78ce4-87d3-42e4-b98e-54ad5bb34047,2023-06-24 02:44:06,108.33,fuel,bafcac49-dfc8-4e9e-80bc-493f75c6e132,69,CA,mobile,6,0
